post_text,label
rt kanyewest i wanted to meet with trump today to discuss multicultural issues,0
the_oa im honestly so pissed right now and i have so many regrets,0
i started watch the_oa tonight and i will finish it tonight nobody question my life choices,0
trevorcobb ugh yes please,0
rt xbreetanner when you find the real plot of orphanblack on cosimas room httpstcobgsyttqwh,0
me im going to bed at a reasonable hour to realign my sleep schedule and so that i can be well rested and product httpstcodflyyewjxi,0
honestly the production crew for hoarders could show up to my dorm room tonight and i wouldnt have an explanation for the state of my room,0
rt bondnickbond trump meryl streep is overrated meryl httpstcoqztcigrkg,0
mollyrpowell you can always check that out on mydrury its p much the most important prep for semester for me,0
my mom texted me  minutes ago that shed be home in a few she just called to say she just left the store and will be home in  ,0
i admire people wlow social media presence what must it be like to have such a fulfilling reality that online compensation is unnecessary,0
rt odysseyrejects an open letter to the roommate back in boulder whose mattress i stole,0
ellafrittsyou reblogging dumb jokes about nbc comedies might not hold up in court as a blog,0
rt lostatcollege how i used to pull allnighters i will never know cause these days i genuinely struggle to even pull alldayers im lite,0
angelicawade honestly tho she won what have i ever done in my life nothing thats what,0
this same girl is making a website omg im a failure,0
angelicawade these kids are making me feel like such an underachiever wow,0
angelicawade is queen chelseaperetti a judge,0
a yearold on chopped junior just said when i grow up and become a rocket scientist and like what am i doing with my life,0
rt tesslany retweet if you miss orphan black,0
am i mysterious enough,0
rt allisonraskin for all my haters out therejust knowyoure making some really good points,0
rt vilehag  mood board httpstcoswxabixjw,0
vilehag i figured it would be but i wanted to watch it now bc i have no patience,0
vilehag where can i watch this,0
hey jsyk being an ra has been the most rewarding thing ive ever done so you should consider applying httpstcouswhqrliv,0
trevorcobb i listened to the instrumental version and it was ,0
aybaybayless i meant to say recs not recaps what an idiot i am,0
please send me music recaps for  i need to expand my listening palette,0
ive never been hit by a car but i have a feeling it feels like the first day of a period,0
i toadally need to sleep before anymore terrible jokes,0
this joke could use a tad bit of work,0
if kimyes baby married a young frog her name could be north pole,0
rt orphanblack find someone who looks at you the way felix looks at sarah when shes giving him money orphanblack httpstcougien,0
rt kurnnn take what you need and rt for someone else,0
whatislyfeman proud of you ,0
is trevorcobb mean,0
rt dog_rates pupdate nollie has made the transition from pupper to puppo still fairly portable httpstcooldtpeej,0
rt dog_rates this is nollie shes waving at you if you dont wave back youre a monster shes also portable as hell  httpstc,0
i hate snow i love snow i hate that i love snow,0
madywurt youre really living life rn,0
next semester i dont have a single class before noon and none on fridays i dont often quote charlie sheen but winning,0
madywurt im a pro at pretending to be something im not lolol,0
trevorcobb madywurt you somehow misspelled is,0
look at this staircase range of opinions on madywurt s character httpstcoalojqky,0
rt saside oh just now i forgot my password but then twitter helped me thanks to twitter,0
other days i choose to spare everyone httpstcoxtgorrikz,0
your answer in this quiz really indicates your relationship to mady httpstcomtxrmwszb,0
please like or rt this if you watch orphan black so i know who to be friends with,0
tulleywulley id never argue with my sorting because im undereducated on the hpverse but ive always seen a bit of myself in hufflepuff,0
tulleywulley i feel like a slytherpuff so idk,0
keep mady honest bc she wont believe me httpstcomtxrmwszb,0
what house do you think im in,0
tulleywulley girl preach,0
making and maintaining people in your life is hard when youre an anxietyfilled narcissist,0
if you havent been up til  am watching comic con panels have you really ever actually been on the internet,0
jordaneb i agree with a lot of other things others have said but this is a much overlooked part of the conversation,0
jordaneb it sucks that it doesnt fit into your need for rigidity in this issue but at  of the population you gotta address it,0
jordaneb hey im really sorry im late to this but you seem really concerned with scientific correctness so httpstcojqnbicon,0
me pretty much always httpstcormohzqwp,0
madywurt nvm i dont like anything social unless the word media is after it,0
madywurt  me then so i can be let in on it,0
twitter is not a good platform for wordy people those who feel the need to thoroughly express themselves and their ideas often in complex,0
across all of time and space in every corner of the universe every doctor who character has a british accent unless theyre american,0
by longest i of course mean only,0
aybaybayless while perhaps not unsurprising the longest conversation ive had today was with the jimmyjohns deliverer,0
aybaybayless i ordered the pepé with no tomatoes and a large root beer httpstcoyreumewkl,0
ellafrittsyou sorry i have to listen to the people,0
where should i have lunch delivered from lunch from,0
i know we keep saying were ready for  to be over but lets not forget what happens within the first  days of the new year,0
mollyrpowell tatianamaslany def not as cute as tat but i love them all so much the details of each are so true to the characters,0
mollyrpowell theyre all over the internet and ive even seen a few in stores in springfield also im supes excited that you watch ob,0
aybaybayless lolol jk i was also missing a special convention edition of helena w a parka dont worry i ordered it as soon as i realized,0
two rachel duncans away from a full set httpstcoulpekfqzzx,0
if we were not meant to sleep all day why did they make beds so soft and warm and comfortable,0
sometimes i laugh at jokes about white people and spicy foods and then i remember that ive scraped pizza sauce off for being too hot,0
trevorcobb ernkenny upshotnyt ohh v cool tv research is the coolest,0
alex_jonsie thats always my mood,0
tulleywulley im honored ,0
i pulled up next to a plateless car at a stoplight and i swear to you both driver and the cat they were holding were staring into my soul,0
tulleywulley trevorcobb paytonstringer i wouldnt be mad if   seconds did the same,0
at what point do i get to settle down for my long winter nap,0
yall dont even get me started httpstcoohlhvwuj,0
i couldnt think of anything to tweet but i miss yall so heres me saying that,0
rt operationgodiva man hi me slaps him where were you when carrie fisher started feeling chest pains,0
rt tweetlikeagiri guess who got a  this semester haha not me college is hard,0
rt farwzz ive said this for the past few years but can we pls forget about lena dunham and jennifer lawrence and amy schumer in the comi,0
trevorcobb lt tuesdays,0
trevorcobb i already miss you and its only tuesday,0
trevorcobb africa by totocom followed closely by all the rowboats by respektor,0
i get that other majors are hard but coming up with original purposeful amp appealing concepts at least once a week aint easy designprobs,0
life hack if youre trying to keep secrets from your parents leave them in your moms voicemail because lord knows she never checks it,0
ive never been chased by a goose but i have been chased by a geese desc who thought a goose and a geese were different species,0
trevorcobb were soulmates,0
rt commonwhitegiri me turning in my final httpstcoeocuccbq,0
me on the sidewalk avoids eye contact almost completely also me on the sidewalk oh hey there worm how are you buddy,0
mom so i was checking your credit card statement and i saw this one that says card packs azfar firdaus are you gambling hngsfghfsghfhs,0
pretends i didnt spend k a day buying hearthstone card packs once,0
no money no talk meh,0
well now httpstcorvfrsv,0
rt hddoesgaming pass into the iris httpstcodglbycicr,0
kinda wanna throw a shindig kinda dont wanna deal with all the hassle,0
hananyxnyx swordie,0
rt bazper shes been screaming at these water droplets for  fucking minutes get out of the shower you tiny moron httpstcorewvsl,0
itisitiariff siti ive been perfecting the drawing of her ass for  months now how could you,0
another serious question what is the character limit for japanese tweets pretty sure this guy just tweeted an ent httpstcohxjukqnjx,0
itisitiariff nooo but i dont have a ps can you sell me the figure and artbook artbook je pun takpaaa,0
serious question is the director of nier automata even human httpstcolkicclpugc,0
itisitiariff wtf ps ke link pc ada,0
hananyxnyx what did you google search for,0
or i could put in one of my poems and be like tadaaa i birthed this sword with art httpstcogrkzspxr,0
mushazy give me ideasss,0
hananyxnyx puteih yeah i keepwrite all my notes on my ipad but teih doesnt have classes so i dont see the point,0
i wanna put some cheezy life quotes on it like to walk in light and in darkness to have hope in times of madness but meh,0
puteih tbh you can never replace your laptop with an ipad so yeah its more suited for people who like to draw or else membazir,0
today i discovered that i have absolutely no talent in designing sword hilts,0
yo guys check out my last rt shes only selling it for rm thats like rm cheaper,0
rt cendawankulat im selling my ipad pro if anyones interested do dm me  malaysians onlyits too expensive to ship out sobs https,0
slowly but surely httpstcovsxtkupmlj,0
omgshiramohamed my parents cant stand the thought of their only son being married to someone of another country and living there,0
people do know muslims dont actually burn when they touch pigs blood right oh except radical malay muslims tha httpstcoymjfmmko,0
drawing underboobs in public missionimpossible,0
omgshiramohamed lucky you,0
rt gar_noct_gar the four horsemen of the apocalypse ffxv httpstcocqvgntlf,0
puteih shes malaysian just not a malay cina siam liddat,0
shidachipsmore jigglypuff,0
me checks in hospital tempat ni ada swimming pool tak,0
bloodline is important my assss,0
dad is giving me a  mins lecture on why i cant date someone not from malaysia what,0
guys with their toys and girls with their pretty things everyones happy,0
as a man who wants to buy a lightsaber read fancy flashlight i am offended by dis httpstcocrkgrrcl,0
rip my holidays,0
rt seiryuuden posting doodle vs polished art httpstcoijguqltzm,0
luqmanzuhair cheeky,0
or or i could write my own poems in it or some motivational quotes tsk so many choices to be made,0
hmm designing a sword hilt is harder than i thought at first i thought i wanted to write words like stargazer or something,0
vnndrws the man is actually a woman,0
self hating malays are the worst lmao,0
hananyxnyx still everyone who shares this deserves to die in a fire,0
hananyxnyx i read it when i was a teenager and had constipation because i nearly shat bricks,0
hananyxnyx go die in a fire,0
the higher the rate of genderless men the higher my chances of marriage i have no qualms here,0
ashrafariff blackest albino,0
rt tokyofashion the nytimes takes a look at japans new generation of genderless men featuring genderless musicianartist _sweatm http,0
chaldeaprince tobelaissecret hamdead,0
sitiamiramdali hahah nooo shes not,0
hananyxnyx  this is theinternational symbol of thankyou for the opinion,0
rough sketchy sketchy httpstcolbxbybop,0
hananyxnyx would the word albus be ok,0
hananyxnyx the dude says he can do custom engraving and patterns what to put,0
oh wow httpstcognfcirrz,0
tariqhilmi smaaaart,0
rt destroymuse been thinking bout the real questions httpstcosctxjndmae,0
me or maybe god is mad because my booty drawings arent good enough,0
me maybe god gave me broken pencils because he wants me to repent and to stip drawing booties me flashes back to all dem good buns,0
rt unbaliable im drawing again heres to hoping i dont stop httpstcocdylpf,0
come at me and youll see im more than meets the eye,0
rt basyirahkar progress shot ya i know the color is wrong but i cant mix the right pink  aso sorry for the manbewbs  twt_seni,0
basyirahkar viktors manboobs are always welcomed,0
me getting everything in life except for that one tiny insignificant thing nak mati doh,0
rt blinkanjell look at this stupid idiot httpstcoslxmixq,0
hananyxnyx amin,0
quick sketch frameworkbody still unfinished though httpstcoloupopnhc,0
izatihashim this is tha part where you say aminamen,0
themiajamal checks bank account and cries in dusty bank account,0
rm  for a single bear toy httpstcopoashdtt,0
i wish i were rich,0
loofranchot i cant even afford to feed myself,0
loofranchot sorry new tweet whoddis,0
ok so now i need  pencils a ps amp vr nintendo switch new tv because current one broke a lightsaber a sugar parent to fund all this,0
sigh can i kill myself now,0
oh sweet mama i forgot my apple id and the email thats associated with it nfsfasvsndanfad,0
loofranchot alrighty bwill try hemm,0
barteria alright will do thankyou,0
loofranchot yes i did buy it from the official apple shop how to return and tell them its faulty though lol cari online tak jumpa,0
and now dads scolding me for not buying more pencils as backup wth,0
eh ok im still mad that none of my apple pencils work cb how do i return an apple product if i bought it online sheesh,0
you can smell the powershift from here sniff sniff,0
mijanrusli from what ive gathered  is an improvement in all ways esp the newest version thats out for the pc,0
mijanrusli still playing  i like it youll only enjoy it if you enjoy games like monster hunter if you dont then steer away from this,0
youll know a leader has done good to his people when his memories are written in tears not ink,0
the odds of being an albino thats what,0
what are the odds of buying a faulty unit and not knowing about it until you try it on a year after purchasing it,0
ihsnzlkfle it matches the hair yes,0
i think the new pencil i bough is faulty too what the bloody hell,0
ihsnzlkfle be my guest,0
well shit i think i broke my ipad too today omfg,0
rhaeman well hey at least im not the thirsty one texting his ex at  am in the morning,0
other people send nudes me draw nudes by sending yours hah,0
rt jakewyattriot this chaste wooden eunuch will not help u draw nudes httpstcoulapkczvdl,0
whothefishe someone retweeted it just now local one go figure,0
kennleandre achmetnor awww come on i dont want her to be another skywalker highly likely that she is,0
achmetnor kennleandre you can see it many times in the movie how she manipulated the dark force even uses the same fighting style as him,0
achmetnor kennleandre theres this popular theory that rey is emperor palpatines granddaughter,0
rt seoglyu yall got him feeling insecure happy now  httpstcosfncvpfyw,0
hananyxnyx i tend to focus on her ass so,0
for a second there i thought potuss message to flotus was intended for trump future leader of the united states,0
hananyxnyx the lina arcana is perfect as it is dont  me,0
hananyxnyx if it followed hair rules hers would burn to a crisp jus sayin,0
hananyxnyx nani thats a candle flame this is an elemental woman with powers that could burn down the entire earth wtf are you smoking,0
hananyxnyx the bigger the fuel the bigger the flame nani flames spread out to the top,0
hananyxnyx make the red one poofier and itd be perfect,0
rt naturallytiss twitter has created the golden age of customer service httpstcosplvtkjizz,0
rt beyondbisbaas je suis i think the fuck not httpstcowleqwepkfe,0
luqmanzuhair bukan nudes pun depa screenshot instagram dia what the hell,0
datukhensem yupp usd btw  tu base model with one colour  for  colours or so,0
oh ive asked the smith he said the price is around  datukhensem,0
that moment when you see a porn account sharing pictures of your friend,0
nekoloveskookie exactly sheesh these things dah la susah cari,0
rt prozdkp lets read  youtube comments httpstcoyuruidxc,0
im so happy i cant sleep,0
im so happy i cant sleep,0
oh facebook dms have been triggering me for the past  days now waiting for a response from someone gives me anxiety,0
i rolled down to the floor when i was woken up to a facebook message,0
rt comicbooknow attack on titan editor arrested for his wifes murder httpstconbjhpbsveq httpstcogmxgbz,0
copycatlily looks at my artsy friends ummmm,0
loofranchot no its called the apple pencil,0
farumuru blockeddddd,0
marijuanx  get the  with the lowest memory then the cameras much nicer than a s,0
marijuanx wait for  lah its coming this year with a different design and hopefully by then youd save more cash,0
rt nocturnaltapir my tinder match everyone  httpstcoytlxyrajwc,0
ahmdariff the strongest blades are forged with ones own blood and virginity,0
chaldeaprince if i live that long happydepressionjpg,0
i can look manly too all i need are larger cheekbones a square chin and santas beard,0
syazwanshahrul grandaddy affff,0
a manly albino httpstcobijqoey,0
rt queerbf in case you need to see something cute httpstcoobdrxaulhj,0
rt sarbeaaaar my dentist asked his assistant to suction the water out of my mouthbut i thought he was talking to me so i sucked his fin,0
and the search for a good saber smith continues in a galaxy far far away,0
marijuanx name your son bi,0
i think this is the place where old electrical appliances come to die httpstcoovjyrmo,0
currently at a steel workshop to see if they can make weapons httpstcoypcyoheuse,0
marijuanx guy noahhh noah what guy no not you i was saying no to that guy,0
dont get too close im cold,0
marijuanx dummyaaan and nowoo,0
rt ltskermit mom whos your background me my boyfriend mom can i meet him me not before i do mom what me what,0
unbaliable it doesnt have to be in relation to your field i see many kids nowadays working part time and jumping countries odd jobs,0
unbaliable actually you can by spending that year off working somewhere overseas,0
all these pencils and still no bakat httpstcoccaejjl,0
sheikhmustaali i have extras tapi still design bodoh,0
this thing was rm kot y u gotta make it so flawed and ridiculous ,0
also my ipad fell while i was charging my pencil and this happened  most brilliant engineering design ever httpstcorhtxx,0
stop questioning what people do to help and start helping yourself lah,0
rt barteria hard to please everyone a standing ovation for nikmuhdbadrul anyway for being chill  httpstcotzgfyksih,0
prototypes are expensive to make even more expensive than the finished product since wellalot of  is invested in making it,0
hiishamdanielll thing is its still a prototype lmao of all the things that could get stolen its the prototype,0
and razer is offering a  reward to anyone who can help them find the culprit httpstcohkwfxjwij,0
not sure how a samurai sword could be so expensive mustve been forged with the blood of a thousand virgin samurais,0
oh ye kawan aku jual pedang samurai dari harga   if anyones interested you can dm me and ill get in touch with him,0
rt relatablequote shops in turkey are letting stray dogs sleep inside at night because its been so cold  i love this httpstcovphp,0
the saber smith still hasnt gotten back to me oh the lightsaber dream is like a galaxy far far away,0
highzyl mmm indeed he doooooo httpstcogisgrsnvq,0
oh i was wondering how you play the game because its practically the same name in my mentions apparently you need to put a letter lol,0
vnndrws aw couldnt agree more httpstcomywifoop,0
syazwanshahrul well at least now they know the design is practical and portable,0
holy shit httpstcoysxsdsbg,0
fidonasir damn straight she is,0
why is her chest half deflated,0
quick sketch httpstcokxvvpjbwo,0
my friend has been acting weird lately,0
oh out of spite i bought an alienware laptop at the shop next to it because screw that guy petty,0
i packed my ass out of the shop faster than you could say booty call,0
you know just for clarity guess what he said bukan semalam dah tanya ke  dude,0
came back to the shop the next day i bought the money to buy it i asked the same guy again berapa eh benda ni,0
comes to shopping so i went to this one computer shop and asked about the price ok  ringgit set,0
when i was  i was surveying this one shop for a new graphics card to upgrade my cpu if you know me youll know how picky i am when it,0
exactly what if he says i have  to spend how much is this httpstcossgzyfyj,0
reasons why i hate facebook goddamn httpstcodmjfchyi,0
mdnaa_ happy birthday awak sorry tak wish ,0
chahsudah hmmm itulah jarang proofread your own tweets ni tend to cause alot of mistakes,0
only the two,0
why tf are you sitting on the table thats meant for  people when theres only two of you are you trying to shoot porrrrrn ffffff,0
theres a special place in hell for couples who sit on the long family table,0
rt paolomrivera never got into the game but link is fun to paint gouache legendofzelda httpstcowdhczvbwc,0
ewanroslan hananyxnyx are you saying that my name means fegt,0
rt hananyxnyx azfarovski also here httpstcocwmnogzm,0
hananyxnyx yes but there were no elvish words on it tho,0
hananyxnyx wait which post,0
hananyxnyx links woman i need links,0
rt zackfox how often do you experience depression or thoughts of suic me httpstcorfzztpfs,0
gaj_ bihhh please im just waiting for her to take her clothes off,0
azfarovski lehudos_ does this look blonde to you,0
theres an albino chick in god eater wooo,0
ayyputeri oh how the mighty has fallen,0
fikkyun gotta finish installing it first httpstcovylrubicas,0
copycatlily right kill me before it turns contagious,0
syahput_ hyperventilates,0
my hambar game is strong today i can see myself turning into my dad and constantly making dad jokes and bad puns in  years time,0
madreeve why would you call a kettle black ive seen white kettles before stop being racist you yellow asian,0
fikkyun should i watch the anime first play resurrection then burst is this the correct sequence,0
ninsary dont hasut me ahxhabshahs,0
a wordplay of musafir except this is the exact opposite mukafir geddit mu you kafir kafeer please laugh httpstcoaqvwfzkk,0
go away httpstcoewogxye,0
i got it wrong i got my own birthday date wrong qhsjabsiabdo what did i enter when i first registered hyperventilates,0
i must be on a whole new level of stupidity because i forgot my psn account password and when it asked me to enter my birthday date,0
muhammadatiqhaf ngghh so cool that game has been in my wishlist for a long time now the first one too,0
proper way of pronouncing dissidia final fantasy httpstcobchikatsbp,0
now i feel like buying a ps,0
so lemme get this straight god eater resurrection is a remake of god eater burst which is a remake of a remake of god eater,0
rt dramarmoh what a leader  golden messages all in one day after months of silence he speaks and scores what more can we ask for,0
rt hananyxnyx i can see azfarovski doing all these tbh httpstcocryceqhcnf,0
loofranchot but i dont have a black,0
pu_whowhyni rt manual,0
rt nerdyasians if youre having a bad day watch these little kids remake honor to us all from mulan and youll smile httpstcoatzg,0
rt aaronqazzimir why is it that we only run to god when we need him were like unappreciative kids who only acknowledge our parents when,0
chaldeaprince yes actually the chinese emperors had like hundreds of concubines back then,0
i miss the forbidden city,0
rt danaschwartzzz i just googled what owls look like without feathers and i am severely shook httpstcobijatyl,0
kink httpstcozrwwggj,0
rt omnipotentmeesh saltbae is just juandissimo magnifico with shades the jig is up httpstcorxzpsbm,0
ihsnzlkfle still cant find it have you checked yours hmm,0
ihsnzlkfle cant you help me with something i cant seem to be able to find the vomit emoji,0
rt pdchina when the teacher asks you to bring a fish to class for observation and you tell your father any fish will do httpstcowqmo,0
my ultimate goal in life is to be noticed by all of the cute senpais,0
rt kawanocy drew lillie in the styles of five art gods who have been the biggest influence on me happy birthday to master pigeon ,0
literallypeach thankyou appreciate it,0
i cant study for my last paper tomorrow god the laziness is strong in this one,0
nishxnish bigots are everywhere you need to open your eyes to see them but theyre there makes you realize how beautiful our country is,0
nishxnish bomb checks when we were in australia entering shopping malls because im a white kid with a muslim mom assumed kidnapped,0
nishxnish my mom got spat at when she was in paris because she wore a hijab ni zaman dulu time awal post  lah tapi,0
me i want a sugar parent sugar parent contacts me me wtf,0
vnndrws gaj_ thanks for the retweets guys now everybody really thinks that im into bdsm i swear if i get another weird dm imma flip,0
geee i hope nobody saw that,0
gaj_ vnndrws i didnt have a childhood my definition of security is being tied up and bound and kidnapped twistedalbino,0
vnndrws im sorry my fanboy mode can be very horrifying sometimes ,0
dont think for a second that broken people are unrepairable the universe led you to them for a reason maybe you can fix whatevers broken,0
vnndrws i just want a threesome scene with the police officer yes yes more past stories yes exactly exactamundo,0
when you look at broken people do you ever stop to think that maybe youre broken as well,0
when you look at broken people do you ever stop to think that maybe they were broken by someone else,0
vnndrws and woo daddy was a ratched beater and theres hints that his mom sexually abuse him too so yeah,0
vnndrws wait dont actually do that i find the whole thing sad tbh both of them had problematic childhoods bums still being abused,0
vnndrws no no tie me up and strangle me daddy,0
vnndrws no no tie me up and strangle me daddy,0
rt wwofmoi misty and brock would love alola they should really come over sometime httpstconrwdwmeu,0
i dye bulu kening putih makes me look older httpstcoyjgdzvpe,0
datukhensem found my girlfriend,0
aizatsays no yes,0
theres a grammatical error in that last tweet but ok,0
rt snicsarah ok im personally offended httpstcolchjyw,0
marijuanx this year just started  days ago,0
marijuanx you just turned ,0
marijuanx ahxiabdjahsjahs dont expose me,0
marijuanx oh then name her joy totally not a stripper name i swear,0
miss accidental httpstcorkillmv,0
rt rpgsite the new season of tales of zestiria the x is now available and the opening alone is rad httpstcozlehfcq,0
im sorry i always laugh at the same jokes constantly,0
vnndrws if the afterlife exists the answer to your question would be us our souls are eternal cheezy but its pretty to think about,0
hananyxnyx elvish word templates spell azfar in elvish they are cool its mystical,0
hananyxnyx im gonna need some help in that department not used to designing my own logo,0
hananyxnyx is my name not pretty enough as an emblem,0
wmali_ please let the plane crash,0
luqmanzuhair  but its a beaaaaut,0
az is the family name because everyone in my family has names starting with the suffix az azazel azeroth iggy azalea,0
im so excited with the possibilities in making a lightsaber like can i engrave the hilt with azfarfir or something ,0
people could choke and die while eating stanley httpstcotndamyp,0
atileafarrahnaz did you know tumbleweeds arent actually real weeds,0
vltsmrz aww thankyou i love making  mins sketch challenges it helps when youre a lazy ass,0
frvnkvx waaaaaant,0
panics and deletes every tweet i bve evef twfeted no no no nobody must know,0
im such a bad influence lmao,0
rt afifamhrm azfarovski lol bcos of you i began reading this  so disturbing but cant stop reading,0
vnndrws pain,0
afifamhrm i never mentioned the title of the comic though,0
nekoloveskookie thanks you ruined it brb burning my ipad,0
vnndrws highzyl hes just angry he didnt get his goodnight kiss,0
quick  minutes sketch yes its unfinished httpstconemgabhp,0
gaj_ my family,0
rt teilmewhatslove what da actual fuck malaysian exols had started queuing up for exordium ticket launch in  im having goosebumps ht,0
rt haruhi_lulu jesus chrisy djxndjsjs sacanime  httpstcogolwrheyr,0
rafshan eh no sorry it was whitney houston i will always love you amazing itu ke,0
rafshan my heart will go on,0
farumuru pure albino rambut putih i lotsofmix,0
datukhensem sadly i long for thunderstorms but the wind blew them all away,0
and the sky is still pretty even without you around httpstcotirjyath,0
rt peggoins its called fashion look it up httpstcoxfgkoorbsx,0
rt syendxh_ uuuuu is that ur pet azfarovski httpstcobnqqljmmve,0
syendxh_ hahaha cute arent they,0
thanks httpstcowuynkfhq,0
rt hayrr ghost in the shell  httpstcozgxyezykd,0
is there a way i can bulk delete all of my twitter media except for my arts hmm,0
syedsigaraga aizatsays aw thankyou,0
i never knew compression clothing could be so niceeee,0
aizatsays its hard to find a hot albino trust me,0
rt damaredraws i upgraded my bulbasaur to spring  httpstcobmbjaoq,0
highzyl you should just prioritize me ok,0
aizatsays hes a ginger theyre the closest things to albinos but theyre not,0
rt sighyamese if youre asian amp your family doesnt destroy your self esteem before you knew you even had one are you asian  marks,0
sheikhmustaali like how people say that the novel is disgusting bla bla bla but you know what its fictionnnn who cares,0
oh my bad piss off as in scram not literally getting pissed off at me,0
but piss off if everything offends you then maybe youre the problem,0
publicly endorse it like hey read this it appeals to some but offends some others doesnt mean that people reading it are bad people,0
see that is why i dont endorse reading some of the things i read here on twitter sure i upload memes bout it but in no way do i,0
rt xtynnn an ugly graph to show that the problem isnt content its the people who cant tell the difference between reality and fiction,0
zafirazafrin who took this picture of me napping in the forest,0
rt zafirazafrin is that you azfarovski httpstcoqrffrszee,0
chaldeaprince im gonna stalk that lil shadow of a man,0
the power of the force calls out to me httpstcolzjtqefm,0
hearing your voice every time i sleep haunts me til this day,0
nocturnaltapir yoshimasa_tsu albino long nosed tapeer,0
meetthebatman bitch shut up id totally wear those pants,0
rt dory chandelier comes on friend  please dont be extra friend  oh my go me httpstcoknrfziic,0
vnndrws offgao all i did was foam up about pokemons and yoi is that so bad yd he gotta block me,0
and thus more back and forth processes of sending different saber smiths emails to find that one perfect lightsaber,0
rt tokyofashion harajuku girl in pink w oversized little sunny bite bomber jacket and candy stripper ripped jeans 原宿 httpstcokovvv,0
rt rocksound  is going to be an almighty year for one ok rock httpstconvarpzaix httpstcoqddlffjfx,0
_fatinsalihah actually now im not so sure anymore ,0
morsmode i cried like  times looking at it,0
datukhensem im waiting a response from the maker will update you when he gives me the quotations made by a singaporean smith,0
_fatinsalihah no no its not smell macam banyak crust berkudis kulit kering and stuff kan,0
nadzmi_naimzz i think its sorta like being crusty you know having alot of crust nasty ass crust,0
haih i need to start reading a dictionary,0
rt benoo_brown enters password wrong wrong wrong wrong resets password new password cant be your old password httpstc,0
anashssn oh goddammit,0
sweating heavily i hope nobody saw that,0
oops terretweet oooops,0
farmifahmi kennleandre puteih nghhhhhhh i pmed the saber maker theyre from singapore macam well made,0
rt kennleandre and now there are two httpstcormengrehg,0
puteih kennleandre farmifahmi not when they dont fit my hands penat,0
farmifahmi tryingggg tomorrow s my deadline,0
ultrasabers too big saberforge too fiddly vaders vault are awesome but out of stock what else is there learns how to tie a noose,0
haih i want a lightsaber so much but so picky can go rot inside a hole already,0
 people simultaneously tweeting me about lightsabers is this another one of the universal signs,0
azerardneh sabahtwt can confirm that is indeed a baby lightsaber,0
rt azerardneh sabahtwt azfarovski lightsaber,0
rt gha_sudin cc azfarovski he has lightsabers httpstcomckgwez,0
rt puteih this guy already have  what about you azfarovski httpstcotimgoqmodi,0
kennleandre puteih the force fx saber is not dueling capable is it  i still havent bought a lightsaber sobs,0
frvnkvx i hate you,0
rt richardholland_ sohyesolo fuckyouaiex god damn that was fast httpstcozsjactzv,0
rt sohyesolo rt if youre one of those  people bc how tf did this person find my acc httpstcodmkkmgqbiu,0
this account is handled by albino bot albino bot retweets everything with the word albino in it,0
hiishamdanielll akeefaqil damnnnn right there is,0
nocturnaltapir take me out of this hell hole sumpah boring,0
adzirahizan fine by meeee,0
rt pfaerieart when the person who kept putting their spray over yours in spawn spams they need healing httpstcomulvbmxbj,0
rt cyanparade i feel like the inking pen in procreate is much more smoother and easier to control after putting on the matte surface scre,0
adzirahizan itu ada cake tu happy birthday after  days still wanna wish ah,0
nedasaufi ahahsjahxbdjjs i though no one would see this,0
ashrafariff im sorry i never chose to have such a faggoty face ,0
ashrafariff im sorry i never chose to have such a faggoty face ,0
cyanparade where did you get ittt my screen is so slippery its hard to do lineart,0
gha_sudin or a nonustazah girl hah,0
damn im so warak afffff,0
tobelaissecret no not really,0
dollahkhair you can read the rest on your own,0
dollahkhair so dia jadi obsessed with the guy stalking him broke into his house and bam finds out that his crush is a serial killer,0
dollahkhair also scenes dia mostly censored guy ni stalk crush dia sebab crush dia saved him from being raped dulu,0
tobelaissecret r u blaming me on dis,0
dollahkhair well im already telling you now tak banyak pun gay scenes mostly very graphic and nerve wrecking,0
dollahkhair blood gore rape mutilation oh also romance twisted kind of romance,0
dollahkhair but were already hanging out when theres an opportunity sweet kan,0
theory of human relatability chey is that even a word,0
if i were a makeup guru ofc id be looking for girls who like to do makeup tutorials if i were an ustaz id find another ustaz,0
nah its easier to hang out with people who share a common interest with you no,0
i wanna hang out with people who like to draw and maybe like animes and pokemon lol,0
junji itos works still have a special place in my heart but ks just went in there and stole the spot,0
mangas amp manhwas with blood and gore in them where you atttttt,0
i need more manhwas wait is that how you spell it manhwa manwha,0
i cant wait for the next chapter of this manhwa nghhhhhhhhh,0
i think whatever happens in facebook should stay in facebook twitter is already cancerous as it is,0
naura_rarawwwr blergh tengah jawab exam tu meh maybe the guy was sweet idk,0
idyu id do anything to be in this moment ,0
not saying that what he did is wrong ok maybe slightly out of the norm kudos to him for marrying her and didnt do anything funny,0
oh and siap curi ambil gambar waktu exam sure its sweetbut still alot of the cases before didnt go so well,0
rt firdausazil he blesses you in so many ways dont take it for granted,0
nocturnaltapir twerks,0
xxbby_ are you kidding me you should read the bs some people say here it triggers me too sometimes lol,0
xxbby_ haha relax twitter is filled with annoying people you need to start being selective with what you read,0
rt tobyhopps leggy httpstcofforxzzfh,0
xxbby_ social justice warrior you know fighting for the minorities equal rights feminism lgbt etc,0
manly is when you walk into a room and all of the people kids and adults alike call you their daddy httpstconnajzeeqjp,0
